"","GeoUID","Region Name","PR_UID","province_name","vector","label","csd_value","province_value","diff_from_province","ratio_to_province"
"136","3515023","Douro-Dummer (TP)","35","Ontario","v_CA21_4288","Total - Owner and tenant households with household total income greater than zero, in non-farm, non-reserve private dwellings by shelter-cost-to-income ratio",2790,5415420,-5412630,0.000515195497302148
"137","3515023","Douro-Dummer (TP)","35","Ontario","v_CA21_4311","Median value of dwellings ($) (60)",6e+05,7e+05,-1e+05,0.857142857142857
"138","3515023","Douro-Dummer (TP)","35","Ontario","v_CA21_4305","Total - Owner households in non-farm, non-reserve private dwellings",0.347877358490566,0.261408194718454,0.0864691637721118,1.33078214653998
"139","3515023","Douro-Dummer (TP)","35","Ontario","v_CA21_4313","Total - Tenant households in non-farm, non-reserve private dwellings",0.0183438155136268,0.121063485776306,-0.102719670262679,0.151522281024697
"140","3515023","Douro-Dummer (TP)","35","Ontario","v_CA21_4263","Total - Occupied private dwellings by period of construction",0.383254716981132,0.386053317708973,-0.00279860072784061,0.99275074037843
"141","3515023","Douro-Dummer (TP)","35","Ontario","v_CA21_560","Median total income in 2020 among recipients ($)",42800,41200,1600,1.03883495145631
"142","3515023","Douro-Dummer (TP)","35","Ontario","v_CA21_566","Median after-tax income in 2020 among recipients ($)",38800,37200,1600,1.04301075268817
"143","3515023","Douro-Dummer (TP)","35","Ontario","v_CA21_1040","Prevalence of low income based on the Low-income measure, after tax (LIM-AT) (%)",7.2,10.1,-2.9,0.712871287128713
"144","3515023","Douro-Dummer (TP)","35","Ontario","v_CA21_1010","LIM low-income status in 2020 for the population in private households",0.997772536687631,0.98648848540018,0.0112840512874515,1.01143860415449
"145","3515023","Douro-Dummer (TP)","35","Ontario","v_CA21_1100","Adjusted after-tax family income decile group for the population in private households",7615,14031755,-14024140,0.000542697616941003
"146","3515023","Douro-Dummer (TP)","35","Ontario","v_CA21_4404","Total - Immigrant status and period of immigration for the population in private households",0.997772536687631,0.98648848540018,0.0112840512874515,1.01143860415449
"147","3515023","Douro-Dummer (TP)","35","Ontario","v_CA21_4437","Total - Age at immigration for the immigrant population in private households",0.0609276729559748,0.295739746407852,-0.234812073451877,0.20601787110465
"148","3515023","Douro-Dummer (TP)","35","Ontario","v_CA21_6582","4 Occupations in education, law and social, community and government services",0.0668238993710692,0.0612530619149038,0.00557083745616542,1.09094790173763
"149","3515023","Douro-Dummer (TP)","35","Ontario","v_CA21_5847","Bachelor's degree or higher",0.166404612159329,0.248074689843364,-0.0816700776840349,0.67078432009488
"150","3515023","Douro-Dummer (TP)","35","Ontario","v_CA21_4917","Total - Ethnic or cultural origin for the population in private households",0.997772536687631,0.98648848540018,0.0112840512874515,1.01143860415449
"151","3515030","Havelock-Belmont-Methuen (TP)","35","Ontario","v_CA21_1142","Gini index on adjusted household after-tax income",0.279,0.308,-0.029,0.905844155844156
"152","3515030","Havelock-Belmont-Methuen (TP)","35","Ontario","v_CA21_4410","Immigrants",0.0698406452882156,0.295739746407852,-0.225899101119637,0.236155762411113
"153","3515030","Havelock-Belmont-Methuen (TP)","35","Ontario","v_CA21_4875","Total visible minority population",0.0196734212079481,0.338679671219132,-0.319006250011184,0.0580885800943719
"154","3515030","Havelock-Belmont-Methuen (TP)","35","Ontario","v_CA21_4878","South Asian",0.00590202636238442,0.106531297723233,-0.100629271360849,0.0554018066851847
"155","3515030","Havelock-Belmont-Methuen (TP)","35","Ontario","v_CA21_4881","Chinese",0.00393468424158961,0.0576665034207817,-0.0537318191791921,0.0682317117942623
"156","3515030","Havelock-Belmont-Methuen (TP)","35","Ontario","v_CA21_4884","Black",0.00295101318119221,0.0540454959672923,-0.0510944827861001,0.0546023887536924
"157","3515030","Havelock-Belmont-Methuen (TP)","35","Ontario","v_CA21_4887","Filipino",0.00295101318119221,0.0255660491304028,-0.0226150359492106,0.115427032395197
"158","3515030","Havelock-Belmont-Methuen (TP)","35","Ontario","v_CA21_4890","Arab",0,0.0199814509929807,-0.0199814509929807,0
"159","3515030","Havelock-Belmont-Methuen (TP)","35","Ontario","v_CA21_4893","Latin American",0,0.01751905343821,-0.01751905343821,0
"160","3515030","Havelock-Belmont-Methuen (TP)","35","Ontario","v_CA21_4896","Southeast Asian",0,0.0118001746632544,-0.0118001746632544,0
"161","3515030","Havelock-Belmont-Methuen (TP)","35","Ontario","v_CA21_4899","West Asian",0,0.0149174539659962,-0.0149174539659962,0
"162","3515030","Havelock-Belmont-Methuen (TP)","35","Ontario","v_CA21_1189","Non-official languages",0.0363958292347039,0.266299946948603,-0.229904117713899,0.13667231124807
"163","3515030","Havelock-Belmont-Methuen (TP)","35","Ontario","v_CA21_1192","Indigenous languages (33)",0,0.0010176503813078,-0.0010176503813078,0
"164","3515030","Havelock-Belmont-Methuen (TP)","35","Ontario","v_CA21_6087","28. Military science, leadership and operational art",0,0.000150099037242981,-0.000150099037242981,0
"165","3515030","Havelock-Belmont-Methuen (TP)","35","Ontario","v_CA21_4272","Total - Occupied private dwellings by dwelling condition",0.438717292937242,0.386053317708973,0.0526639752282691,1.13641632596451
"166","3515030","Havelock-Belmont-Methuen (TP)","35","Ontario","v_CA21_4288","Total - Owner and tenant households with household total income greater than zero, in non-farm, non-reserve private dwellings by shelter-cost-to-income ratio",2205,5415420,-5413215,0.000407170634964601
"167","3515030","Havelock-Belmont-Methuen (TP)","35","Ontario","v_CA21_4311","Median value of dwellings ($) (60)",428000,7e+05,-272000,0.611428571428571
"168","3515030","Havelock-Belmont-Methuen (TP)","35","Ontario","v_CA21_4305","Total - Owner households in non-farm, non-reserve private dwellings",0.384615384615385,0.261408194718454,0.12320718989693,1.47132106944707
"169","3515030","Havelock-Belmont-Methuen (TP)","35","Ontario","v_CA21_4313","Total - Tenant households in non-farm, non-reserve private dwellings",0.0501672240802676,0.121063485776306,-0.0708962616960383,0.414387738454547
